,borough,date,latitude,location,longitude,number_of_persons_injured,number_of_persons_killed
17865,MANHATTAN,2016-06-11,40.7490533,"{u'type': u'Point', u'coordinates': [-73.9957485, 40.7490533]}",-73.9957485,0,0
17866,MANHATTAN,2016-06-11,40.7583082,"{u'type': u'Point', u'coordinates': [-73.9629257, 40.7583082]}",-73.9629257,0,0
17867,MANHATTAN,2016-06-11,40.7489858,"{u'type': u'Point', u'coordinates': [-73.979955, 40.7489858]}",-73.979955,0,0
17868,MANHATTAN,2016-06-11,,,,0,0
17869,MANHATTAN,2016-06-11,40.8081647,"{u'type': u'Point', u'coordinates': [-73.9451868, 40.8081647]}",-73.9451868,0,0
17870,MANHATTAN,2016-06-11,40.7171751,"{u'type': u'Point', u'coordinates': [-74.0128675, 40.7171751]}",-74.0128675,0,1
17871,MANHATTAN,2016-06-11,40.7546195,"{u'type': u'Point', u'coordinates': [-73.9737343, 40.7546195]}",-73.9737343,0,0
17872,MANHATTAN,2016-06-11,40.7564889,"{u'type': u'Point', u'coordinates': [-73.9977585, 40.7564889]}",-73.9977585,0,0
17873,MANHATTAN,2016-06-11,40.8121606,"{u'type': u'Point', u'coordinates': [-73.9571446, 40.8121606]}",-73.9571446,0,0
17874,MANHATTAN,2016-06-11,40.7576413,"{u'type': u'Point', u'coordinates': [-73.9907414, 40.7576413]}",-73.9907414,0,0
17875,MANHATTAN,2016-06-11,40.7622359,"{u'type': u'Point', u'coordinates': [-73.9898636, 40.7622359]}",-73.9898636,0,0
17876,MANHATTAN,2016-06-11,40.8046176,"{u'type': u'Point', u'coordinates': [-73.963756, 40.8046176]}",-73.963756,0,0
17877,MANHATTAN,2016-06-11,40.7497883,"{u'type': u'Point', u'coordinates': [-73.9877686, 40.7497883]}",-73.9877686,0,0
17878,MANHATTAN,2016-06-11,40.7532425,"{u'type': u'Point', u'coordinates': [-73.9666173, 40.7532425]}",-73.9666173,0,0
17879,MANHATTAN,2016-06-11,40.7047985,"{u'type': u'Point', u'coordinates': [-74.0166846, 40.7047985]}",-74.0166846,0,0
17880,MANHATTAN,2016-06-12,40.7883183,"{u'type': u'Point', u'coordinates': [-73.9410177, 40.7883183]}",-73.9410177,0,0
17881,MANHATTAN,2016-06-12,40.7775048,"{u'type': u'Point', u'coordinates': [-73.9549463, 40.7775048]}",-73.9549463,0,0
17882,MANHATTAN,2016-06-12,40.7756404,"{u'type': u'Point', u'coordinates': [-73.9605114, 40.7756404]}",-73.9605114,0,0
17883,MANHATTAN,2016-06-12,40.782161,"{u'type': u'Point', u'coordinates': [-73.9578644, 40.782161]}",-73.9578644,0,0
17884,MANHATTAN,2016-06-12,40.784237,"{u'type': u'Point', u'coordinates': [-73.9470697, 40.784237]}",-73.9470697,0,0
