,borough,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,cross_street_name,date,latitude,location,longitude,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_persons_injured,number_of_persons_killed,off_street_name,on_street_name,time,unique_key,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,zip_code
24,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-18,40.787003,"{u'type': u'Point', u'coordinates': [-73.97552, 40.787003]}",-73.97552,0,0,0,0,0,0,0,0,WEST 85 STREET,AMSTERDAM AVENUE                ,7:00,3773103,BU,,,,,10024
25,MANHATTAN,Unspecified,,,,,,2017-10-18,40.71369,"{u'type': u'Point', u'coordinates': [-74.01376, 40.71369]}",-74.01376,0,0,0,0,0,0,0,0,VESEY STREET,WEST STREET                     ,17:30,3773031,TAXI,SPORT UTILITY / STATION WAGON,,,,10007
26,MANHATTAN,Backing Unsafely,Backing Unsafely,,,,,2017-10-18,40.76403,"{u'type': u'Point', u'coordinates': [-73.982475, 40.76403]}",-73.982475,0,0,0,0,0,0,0,0,WEST 54 STREET,BROADWAY                        ,0:00,3772936,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10019
27,MANHATTAN,Outside Car Distraction,Outside Car Distraction,,,,,2017-10-18,40.765987,"{u'type': u'Point', u'coordinates': [-73.98713, 40.765987]}",-73.98713,0,0,0,0,0,0,0,0,9 AVENUE,WEST 54 STREET                  ,9:28,3772935,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10019
28,MANHATTAN,Driver Inexperience,Driver Inexperience,,,,,2017-10-18,40.759842,"{u'type': u'Point', u'coordinates': [-73.984184, 40.759842]}",-73.984184,0,0,0,0,0,0,0,0,WEST 48 STREET,7 AVENUE                        ,8:29,3772934,TAXI,TAXI,,,,10019
29,MANHATTAN,Passing or Lane Usage Improper,,,,,,2017-10-18,40.764214,"{u'type': u'Point', u'coordinates': [-73.97096, 40.764214]}",-73.97096,0,0,0,0,0,0,0,0,EAST 60 STREET,MADISON AVENUE                  ,13:50,3772906,SPORT UTILITY / STATION WAGON,,,,,10022
30,MANHATTAN,Traffic Control Disregarded,Unspecified,,,,,2017-10-18,40.825756,"{u'type': u'Point', u'coordinates': [-73.95094, 40.825756]}",-73.95094,0,0,0,0,0,0,0,0,BROADWAY,WEST 144 STREET                 ,19:30,3772731,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,,10031
31,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-18,40.758377,"{u'type': u'Point', u'coordinates': [-73.994385, 40.758377]}",-73.994385,0,0,0,0,0,0,0,0,WEST 41 STREET,DYER AVENUE                     ,1:20,3772659,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10018
32,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-18,40.87043,"{u'type': u'Point', u'coordinates': [-73.915115, 40.87043]}",-73.915115,0,0,0,0,0,0,0,0,WEST 216 STREET,BROADWAY                        ,7:45,3772386,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10034
33,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-18,40.79356,"{u'type': u'Point', u'coordinates': [-73.96702, 40.79356]}",-73.96702,0,0,0,0,0,0,0,0,WEST 97 STREET,COLUMBUS AVENUE                 ,9:30,3772383,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10025
34,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-18,40.722298,"{u'type': u'Point', u'coordinates': [-73.99713, 40.722298]}",-73.99713,0,0,0,0,0,0,0,0,LAFAYETTE STREET,SPRING STREET                   ,18:15,3772363,PASSENGER VEHICLE,BICYCLE,,,,10012
35,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-18,40.795437,"{u'type': u'Point', u'coordinates': [-73.943954, 40.795437]}",-73.943954,0,0,1,0,0,0,1,0,LEXINGTON AVENUE,EAST 111 STREET                 ,17:41,3772362,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10029
36,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-18,40.84103,"{u'type': u'Point', u'coordinates': [-73.94463, 40.84103]}",-73.94463,0,0,0,0,0,0,0,0,RIVERSIDE DRIVE,WEST 165 STREET                 ,15:20,3772360,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10032
37,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,229       CHRYSTIE STREET               ,2017-10-18,40.723274,"{u'type': u'Point', u'coordinates': [-73.99123, 40.723274]}",-73.99123,0,0,0,0,0,0,0,0,,,10:45,3772358,TAXI,SPORT UTILITY / STATION WAGON,,,,10002
38,MANHATTAN,Oversized Vehicle,Unspecified,,,,190       STANTON STREET                ,2017-10-18,40.719894,"{u'type': u'Point', u'coordinates': [-73.98335, 40.719894]}",-73.98335,0,0,0,0,0,0,0,0,,,14:53,3772346,bus,SPORT UTILITY / STATION WAGON,,,,10002
39,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-18,40.73539,"{u'type': u'Point', u'coordinates': [-73.99828, 40.73539]}",-73.99828,0,0,0,0,0,0,0,0,WEST 11 STREET,AVENUE OF THE AMERICAS          ,15:20,3772328,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10011
40,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,8         SPRUCE STREET                 ,2017-10-18,40.711407,"{u'type': u'Point', u'coordinates': [-74.00558, 40.711407]}",-74.00558,0,0,1,0,0,0,1,0,,,7:45,3772326,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,,10038
41,MANHATTAN,Failure to Yield Right-of-Way,,,,,245       WEST HOUSTON STREET           ,2017-10-18,40.72864,"{u'type': u'Point', u'coordinates': [-74.005806, 40.72864]}",-74.005806,0,0,0,0,1,0,1,0,,,6:45,3772318,PASSENGER VEHICLE,,,,,10014
42,MANHATTAN,Passenger Distraction,Unspecified,,,,,2017-10-18,40.775642,"{u'type': u'Point', u'coordinates': [-73.960526, 40.775642]}",-73.960526,0,0,0,0,0,0,0,0,EAST 79 STREET,PARK AVENUE                     ,18:25,3772313,PASSENGER VEHICLE,TAXI,,,,10075
43,MANHATTAN,Passing or Lane Usage Improper,Oversized Vehicle,Unspecified,,,,2017-10-18,40.764896,"{u'type': u'Point', u'coordinates': [-73.97256, 40.764896]}",-73.97256,0,0,0,0,0,0,0,0,5 AVENUE,EAST 60 STREET                  ,19:15,3772309,TAXI,BU,TAXI,,,10022
44,MANHATTAN,Unspecified,,,,,568       AUDUBON AVENUE                ,2017-10-18,40.856678,"{u'type': u'Point', u'coordinates': [-73.92679, 40.856678]}",-73.92679,0,0,0,0,0,0,0,0,,,6:40,3772277,PASSENGER VEHICLE,,,,,10040
45,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-18,,,,0,0,0,0,0,0,0,0,morris st,WEST SIDE HIGHWAY               ,22:00,3772275,PASSENGER VEHICLE,TK,,,,10004
46,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-18,40.84215,"{u'type': u'Point', u'coordinates': [-73.94228, 40.84215]}",-73.94228,0,0,0,0,0,0,0,0,FORT WASHINGTON AVENUE,WEST 168 STREET                 ,11:55,3772274,LL,TAXI,,,,10032
47,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-18,40.710876,"{u'type': u'Point', u'coordinates': [-74.01439, 40.710876]}",-74.01439,0,0,0,0,0,0,0,0,LIBERTY STREET,WEST STREET                     ,20:20,3772270,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10006
48,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-18,40.83806,"{u'type': u'Point', u'coordinates': [-73.94665, 40.83806]}",-73.94665,0,0,0,0,0,0,0,0,RIVERSIDE DRIVE,WEST 161 STREET                 ,23:00,3772269,TAXI,SPORT UTILITY / STATION WAGON,,,,10032
49,MANHATTAN,Following Too Closely,Unspecified,,,,284       AUDUBON AVENUE                ,2017-10-18,40.84764,"{u'type': u'Point', u'coordinates': [-73.93316, 40.84764]}",-73.93316,0,0,0,0,0,0,0,0,,,18:12,3772267,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10033
50,MANHATTAN,View Obstructed/Limited,Unspecified,,,,,2017-10-18,40.72179,"{u'type': u'Point', u'coordinates': [-73.99986, 40.72179]}",-73.99986,1,0,0,0,0,0,1,0,BROOME STREET,BROADWAY                        ,17:49,3772266,BICYCLE,,,,,10012
51,MANHATTAN,Driver Inattention/Distraction,,,,,,2017-10-18,40.7077,"{u'type': u'Point', u'coordinates': [-74.0155, 40.7077]}",-74.0155,0,0,1,0,0,0,1,0,WEST THAMES STREET,WEST STREET                     ,5:00,3772259,PICK-UP TRUCK,,,,,10006
52,MANHATTAN,Traffic Control Disregarded,Unspecified,,,,,2017-10-18,40.706722,"{u'type': u'Point', u'coordinates': [-74.00679, 40.706722]}",-74.00679,0,0,0,0,0,0,0,0,PEARL STREET,MAIDEN LANE                     ,12:00,3772256,DS,PASSENGER VEHICLE,,,,10005
53,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-18,40.767532,"{u'type': u'Point', u'coordinates': [-73.953255, 40.767532]}",-73.953255,0,0,0,0,0,0,0,0,EAST 73 STREET,YORK AVENUE                     ,14:43,3772242,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10021
54,MANHATTAN,Unspecified,Unspecified,,,,411       EAST 53 STREET                ,2017-10-18,40.75555,"{u'type': u'Point', u'coordinates': [-73.9643, 40.75555]}",-73.9643,0,0,0,0,0,0,0,0,,,15:30,3772202,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10022
55,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-18,40.756687,"{u'type': u'Point', u'coordinates': [-73.96117, 40.756687]}",-73.96117,0,0,0,0,0,0,0,0,SUTTON PLACE SOUTH,EAST 56 STREET                  ,13:00,3772199,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10022
56,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,1         EAST 16 STREET                ,2017-10-18,40.737213,"{u'type': u'Point', u'coordinates': [-73.99236, 40.737213]}",-73.99236,0,0,0,0,0,0,0,0,,,23:29,3772182,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10003
57,MANHATTAN,Other Vehicular,Failure to Yield Right-of-Way,,,,305       WEST 46 STREET                ,2017-10-18,40.76001,"{u'type': u'Point', u'coordinates': [-73.988434, 40.76001]}",-73.988434,0,0,0,0,0,0,0,0,,,15:00,3772180,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10036
58,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-18,40.770424,"{u'type': u'Point', u'coordinates': [-73.96222, 40.770424]}",-73.96222,0,0,0,0,0,0,0,0,LEXINGTON AVENUE,EAST 72 STREET                  ,16:35,3772161,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10021
59,MANHATTAN,Driver Inexperience,Unspecified,,,,,2017-10-18,40.775,"{u'type': u'Point', u'coordinates': [-73.9631, 40.775]}",-73.9631,0,0,0,0,0,0,0,0,EAST 77 STREET,MADISON AVENUE                  ,17:39,3772157,TAXI,TAXI,,,,10075
60,MANHATTAN,Driver Inexperience,Driver Inexperience,,,,,2017-10-18,40.77564,"{u'type': u'Point', u'coordinates': [-73.96263, 40.77564]}",-73.96263,0,0,0,0,0,0,0,0,EAST 78 STREET,MADISON AVENUE                  ,16:26,3772152,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10075
61,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-18,40.783245,"{u'type': u'Point', u'coordinates': [-73.94473, 40.783245]}",-73.94473,0,0,0,0,0,0,0,0,1 AVENUE,EAST 96 STREET                  ,11:15,3772146,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10128
62,MANHATTAN,Other Vehicular,Passing or Lane Usage Improper,,,,655       5 AVENUE                      ,2017-10-18,40.759876,"{u'type': u'Point', u'coordinates': [-73.97622, 40.759876]}",-73.97622,0,0,0,0,0,0,0,0,,,13:50,3772142,TK,PASSENGER VEHICLE,,,,10022
63,MANHATTAN,Driver Inexperience,Reaction to Other Uninvolved Vehicle,,,,,2017-10-18,40.78153,"{u'type': u'Point', u'coordinates': [-73.96043, 40.781530000000004]}",-73.96043,0,0,0,0,0,0,0,0,EAST 86 STREET,5 AVENUE                        ,21:57,3772139,TK,TAXI,,,,10028
64,MANHATTAN,Unspecified,,,,,,2017-10-18,40.756607,"{u'type': u'Point', u'coordinates': [-73.97651, 40.756607]}",-73.97651,0,0,0,0,0,0,0,0,MADISON AVENUE,EAST 48 STREET                  ,20:12,3772138,TAXI,,,,,10017
65,MANHATTAN,Glare,Passing or Lane Usage Improper,,,,,2017-10-18,40.77373,"{u'type': u'Point', u'coordinates': [-73.96402, 40.77373]}",-73.96402,0,0,0,0,0,0,0,0,MADISON AVENUE,EAST 75 STREET                  ,15:45,3772134,BU,TAXI,,,,10021
66,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,,2017-10-18,40.763023,"{u'type': u'Point', u'coordinates': [-73.97815, 40.763023]}",-73.97815,0,0,0,0,1,0,1,0,AVENUE OF THE AMERICAS,WEST 55 STREET                  ,22:35,3781190,PICK-UP TRUCK,,,,,10019
67,MANHATTAN,Other Vehicular,Other Vehicular,,,,,2017-10-18,40.817844,"{u'type': u'Point', u'coordinates': [-73.94185, 40.817844]}",-73.94185,0,0,1,0,0,0,1,0,WEST 139 STREET,7 AVENUE                        ,18:44,3776608,EBIKE,TAXI,,,,10030
68,MANHATTAN,Backing Unsafely,Unspecified,,,,13        Hell Gate Circle              ,2017-10-18,,,,0,0,0,0,0,0,0,0,,,17:35,3771922,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10035
69,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,259       BOWERY                        ,2017-10-18,40.723286,"{u'type': u'Point', u'coordinates': [-73.99291, 40.723286]}",-73.99291,0,0,0,0,0,0,0,0,,,0:01,3771881,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10002
70,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-18,40.768646,"{u'type': u'Point', u'coordinates': [-73.96983, 40.768646]}",-73.96983,0,0,0,0,0,0,0,0,EAST 66 STREET,5 AVENUE                        ,9:00,3771859,LL,TAXI,,,,10065
71,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-18,40.73764,"{u'type': u'Point', u'coordinates': [-73.98613, 40.73764]}",-73.98613,0,0,0,0,0,0,0,0,GRAMERCY PARK SOUTH,IRVING PLACE                    ,0:00,3771838,BU,PASSENGER VEHICLE,,,,10003
72,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-18,40.775246,"{u'type': u'Point', u'coordinates': [-73.94763, 40.775246]}",-73.94763,0,0,0,0,0,0,0,0,EAST 85 STREET,YORK AVENUE                     ,9:20,3771827,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10028
73,MANHATTAN,Driver Inattention/Distraction,,,,,1230      3 AVENUE                      ,2017-10-18,40.769165,"{u'type': u'Point', u'coordinates': [-73.961044, 40.769165]}",-73.961044,0,0,0,0,0,0,0,0,,,8:35,3771826,PASSENGER VEHICLE,,,,,10021
74,MANHATTAN,Unspecified,Unspecified,,,,233       BROADWAY                      ,2017-10-18,40.712265,"{u'type': u'Point', u'coordinates': [-74.0079, 40.712265]}",-74.0079,0,0,0,0,0,0,0,0,,,7:00,3771808,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10279
75,MANHATTAN,Unspecified,Unspecified,,,,2159      BROADWAY                      ,2017-10-18,40.781643,"{u'type': u'Point', u'coordinates': [-73.98112, 40.781643]}",-73.98112,0,0,0,0,0,0,0,0,,,11:30,3771786,BU,PASSENGER VEHICLE,,,,10023
76,MANHATTAN,Unspecified,Unspecified,,,,368       AMSTERDAM AVENUE              ,2017-10-18,40.782158,"{u'type': u'Point', u'coordinates': [-73.979065, 40.782158]}",-73.979065,0,0,0,0,0,0,0,0,,,10:00,3771785,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10024
77,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-18,40.7334,"{u'type': u'Point', u'coordinates': [-74.00856, 40.7334]}",-74.00856,0,0,0,0,0,0,0,0,WASHINGTON STREET,WEST 10 STREET                  ,8:10,3771758,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10014
78,MANHATTAN,Following Too Closely,Other Vehicular,,,,829       AVENUE OF THE AMERICAS        ,2017-10-18,0.0,"{u'type': u'Point', u'coordinates': [0, 0]}",0.0,0,0,0,0,0,0,0,0,,,5:15,3771748,TAXI,TAXI,,,,10001
79,MANHATTAN,Unspecified,Unspecified,,,,24        EAST 24 STREET                ,2017-10-18,40.74131,"{u'type': u'Point', u'coordinates': [-73.98703, 40.74131]}",-73.98703,0,0,0,0,0,0,0,0,,,11:15,3771746,TK,SPORT UTILITY / STATION WAGON,,,,10010
80,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-18,40.764988,"{u'type': u'Point', u'coordinates': [-73.96116, 40.764988]}",-73.96116,0,0,0,0,0,0,0,0,EAST 66 STREET,2 AVENUE                        ,12:00,3771669,TAXI,TAXI,,,,10065
81,MANHATTAN,Backing Unsafely,Unspecified,,,,,2017-10-18,40.74959,"{u'type': u'Point', u'coordinates': [-74.00279, 40.74959]}",-74.00279,0,0,0,0,0,0,0,0,10 AVENUE,WEST 26 STREET                  ,9:00,3772509,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10001
82,MANHATTAN,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,,2017-10-18,40.752052,"{u'type': u'Point', u'coordinates': [-74.000984, 40.752052]}",-74.000984,0,0,0,0,0,0,0,0,10 AVENUE,WEST 30 STREET                  ,13:40,3772508,TAXI,PICK-UP TRUCK,,,,10001
83,MANHATTAN,Unspecified,,,,,1941      MADISON AVENUE                ,2017-10-18,40.805393,"{u'type': u'Point', u'coordinates': [-73.9409, 40.805393]}",-73.9409,0,0,0,0,1,0,1,0,,,13:00,3772070,SPORT UTILITY / STATION WAGON,,,,,10035
84,MANHATTAN,Oversized Vehicle,Driver Inattention/Distraction,,,,,2017-10-18,40.7528,"{u'type': u'Point', u'coordinates': [-73.979294, 40.7528]}",-73.979294,0,0,0,0,0,0,0,0,MADISON AVENUE,EAST 42 STREET                  ,10:15,3771622,BU,PASSENGER VEHICLE,,,,10017
85,MANHATTAN,Oversized Vehicle,Driver Inattention/Distraction,,,,56        EAST 34 STREET                ,2017-10-18,40.74752,"{u'type': u'Point', u'coordinates': [-73.98242, 40.74752]}",-73.98242,0,0,0,0,0,0,0,0,,,8:00,3771620,BU,PASSENGER VEHICLE,,,,10016
86,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-18,40.746033,"{u'type': u'Point', u'coordinates': [-73.9768, 40.746033]}",-73.9768,0,0,0,0,0,0,0,0,QUEENS MIDTOWN TUNNEL EXIT,EAST 35 STREET                  ,8:00,3771581,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,,10016
87,MANHATTAN,Backing Unsafely,Unspecified,,,,154       W 55th St                     ,2017-10-18,,,,0,0,0,0,0,0,0,0,,,8:30,3771570,DP,SPORT UTILITY / STATION WAGON,,,,10019
88,MANHATTAN,Turning Improperly,,,,,,2017-10-18,40.76155,"{u'type': u'Point', u'coordinates': [-73.99408, 40.76155]}",-73.99408,0,0,0,0,1,0,1,0,WEST 45 STREET,10 AVENUE                       ,0:01,3771568,PASSENGER VEHICLE,,,,,10036
0,MANHATTAN,Backing Unsafely,Unspecified,,,,,2017-10-19,40.786602,"{u'type': u'Point', u'coordinates': [-73.956726, 40.786602]}",-73.956726,0,0,0,0,0,0,0,0,5 AVENUE,EAST 94 STREET                  ,3:00,3777251,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10128
1,MANHATTAN,Unspecified,Unspecified,,,,134       AVENUE D                      ,2017-10-19,40.724533,"{u'type': u'Point', u'coordinates': [-73.97541, 40.724533]}",-73.97541,0,0,0,0,0,0,0,0,,,19:30,3775642,BU,SPORT UTILITY / STATION WAGON,,,,10009
2,MANHATTAN,Driver Inexperience,Unspecified,,,,234       EAST 13 STREET                ,2017-10-19,40.732224,"{u'type': u'Point', u'coordinates': [-73.98682, 40.732224]}",-73.98682,0,0,0,0,1,0,1,0,,,12:00,3775636,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10003
3,MANHATTAN,Unspecified,,,,,,2017-10-19,40.778946,"{u'type': u'Point', u'coordinates': [-73.96231, 40.778946]}",-73.96231,0,0,0,0,0,0,0,0,EAST 82 STREET,5 AVENUE                        ,11:50,3775205,SPORT UTILITY / STATION WAGON,TAXI,,,,10028
4,MANHATTAN,Unsafe Speed,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,2017-10-19,40.763664,"{u'type': u'Point', u'coordinates': [-73.95609, 40.763664]}",-73.95609,0,0,4,0,0,0,4,0,EAST 67 STREET,YORK AVENUE                     ,8:45,3775142,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,10065
5,MANHATTAN,Oversized Vehicle,Unspecified,,,,,2017-10-19,,,,0,0,0,0,0,0,0,0,WEST 24 STREET,12 AVENUE                       ,19:05,3774987,BU,PASSENGER VEHICLE,,,,10011
6,MANHATTAN,,,,,,,2017-10-19,40.76015,"{u'type': u'Point', u'coordinates': [-73.9988, 40.76015]}",-73.9988,0,0,0,0,0,0,0,0,WEST 41 STREET,11 AVENUE                       ,22:50,3774986,TK,PASSENGER VEHICLE,,,,10036
7,MANHATTAN,Following Too Closely,Unspecified,,,,21        WEST 58 STREET                ,2017-10-19,40.76426,"{u'type': u'Point', u'coordinates': [-73.97485, 40.76426]}",-73.97485,0,0,0,0,0,0,0,0,,,13:40,3774974,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10019
8,MANHATTAN,Unspecified,,,,,235       WEST 56 STREET                ,2017-10-19,40.76561,"{u'type': u'Point', u'coordinates': [-73.98233, 40.76561]}",-73.98233,0,0,0,0,0,0,0,0,,,10:10,3774963,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10019
9,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-19,40.762062,"{u'type': u'Point', u'coordinates': [-73.983635, 40.762062]}",-73.983635,0,0,0,0,0,0,0,0,BROADWAY,WEST 51 STREET                  ,19:00,3774962,PASSENGER VEHICLE,TAXI,,,,10019
10,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-19,40.71843,"{u'type': u'Point', u'coordinates': [-74.000534, 40.71843]}",-74.000534,0,0,0,0,0,0,0,0,LAFAYETTE STREET,CANAL STREET                    ,13:05,3774948,TK,SPORT UTILITY / STATION WAGON,,,,10013
11,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-19,40.795963,"{u'type': u'Point', u'coordinates': [-73.97084, 40.795963]}",-73.97084,0,0,0,0,0,0,0,0,WEST 98 STREET,BROADWAY                        ,15:05,3774904,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10025
12,MANHATTAN,Driver Inattention/Distraction,Unspecified,Unspecified,,,,2017-10-19,40.80236,"{u'type': u'Point', u'coordinates': [-73.9526, 40.80236]}",-73.9526,0,0,0,0,0,0,0,0,WEST 115 STREET,SAINT NICHOLAS AVENUE           ,13:00,3774828,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,10026
13,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-19,40.80503,"{u'type': u'Point', u'coordinates': [-73.956825, 40.80503]}",-73.956825,0,0,0,0,0,0,0,0,MANHATTAN AVENUE,WEST 116 STREET                 ,10:00,3774823,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10026
14,MANHATTAN,Unspecified,,,,,,2017-10-19,40.678936,"{u'type': u'Point', u'coordinates': [-74.01326, 40.678936]}",-74.01326,0,0,0,0,0,0,0,0,LENOX AVENUE,WEST 145 ST BRIDGE              ,6:55,3774819,PASSENGER VEHICLE,,,,,10037
15,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-19,40.81183,"{u'type': u'Point', u'coordinates': [-73.96112, 40.81183]}",-73.96112,0,0,0,0,0,0,0,0,BROADWAY,WEST 122 STREET                 ,18:30,3774805,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10027
16,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-19,40.81574,"{u'type': u'Point', u'coordinates': [-73.95456, 40.81574]}",-73.95456,0,0,0,0,0,0,0,0,WEST 130 STREET,AMSTERDAM AVENUE                ,14:15,3774768,BU,SPORT UTILITY / STATION WAGON,,,,10027
17,MANHATTAN,Following Too Closely,,,,,,2017-10-19,40.75898,"{u'type': u'Point', u'coordinates': [-73.99595, 40.75898]}",-73.99595,0,0,0,0,0,0,0,0,WEST 41 STREET,10 AVENUE                       ,20:38,3774700,TAXI,VN,,,,10036
18,MANHATTAN,Reaction to Other Uninvolved Vehicle,Unspecified,,,,300       WEST 145 STREET               ,2017-10-19,40.82258,"{u'type': u'Point', u'coordinates': [-73.9417, 40.82258]}",-73.9417,0,0,0,0,0,0,0,0,,,15:17,3772959,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10039
19,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-19,40.785027,"{u'type': u'Point', u'coordinates': [-73.980675, 40.785027]}",-73.980675,0,0,0,0,0,0,0,0,WEST END AVENUE,WEST 80 STREET                  ,11:30,3772958,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10024
